,EPOCH,POINTS,REWARD
686,686.0,15.0,70.02500000000005
687,687.0,4.0,17.624999999999993
688,688.0,4.0,17.625000000000018
689,689.0,5.0,22.225000000000016
690,690.0,10.0,45.27500000000011
691,691.0,3.0,13.449999999999994
692,692.0,2.0,8.474999999999996
693,693.0,0.0,-1.1
694,694.0,0.0,-1.375
695,695.0,2.0,8.174999999999988
696,696.0,7.0,32.35000000000003
697,697.0,2.0,8.17499999999999
698,698.0,7.0,32.17500000000004
699,699.0,0.0,-1.175
700,700.0,8.0,36.425000000000054
701,701.0,1.0,3.5249999999999995
702,702.0,7.0,31.475000000000037
703,703.0,0.0,-1.075
704,704.0,13.0,58.57500000000021
705,705.0,4.0,17.050000000000022
706,706.0,2.0,8.174999999999992
707,707.0,0.0,-1.8250000000000004
708,708.0,0.0,-1.15
709,709.0,6.0,26.925000000000033
710,710.0,5.0,22.100000000000016
711,711.0,3.0,11.074999999999976
712,712.0,1.0,3.5749999999999984
713,713.0,5.0,22.625000000000007
714,714.0,0.0,-1.0
715,715.0,12.0,54.32500000000017
716,716.0,1.0,3.599999999999998
717,717.0,3.0,13.07499999999999
718,718.0,4.0,17.4
719,719.0,4.0,17.67499999999999
720,720.0,2.0,8.599999999999996
721,721.0,24.0,110.82499999999929
722,722.0,5.0,21.725000000000044
723,723.0,1.0,3.674999999999997
724,724.0,2.0,8.324999999999996
725,725.0,0.0,-1.225
726,726.0,9.0,41.37500000000003
727,727.0,9.0,39.325000000000074
728,728.0,12.0,54.30000000000018
729,729.0,0.0,-1.175
730,730.0,7.0,32.20000000000003
731,731.0,1.0,3.7249999999999996
732,732.0,8.0,35.67500000000009
733,733.0,4.0,18.025000000000006
734,734.0,0.0,-1.3
735,735.0,6.0,26.425000000000047
736,736.0,6.0,26.92500000000001
737,737.0,3.0,13.124999999999993
738,738.0,3.0,12.949999999999987
739,739.0,6.0,26.40000000000002
740,740.0,11.0,50.00000000000012
741,741.0,5.0,22.100000000000005
742,742.0,10.0,45.0000000000001
743,743.0,3.0,13.299999999999994
744,744.0,3.0,13.449999999999992
745,745.0,3.0,13.124999999999995
746,746.0,1.0,3.674999999999999
747,747.0,4.0,17.275
748,748.0,0.0,-1.25
749,749.0,1.0,3.7499999999999982
750,750.0,6.0,27.075000000000024
751,751.0,2.0,8.549999999999999
752,752.0,3.0,12.424999999999983
753,753.0,1.0,3.3499999999999943
754,754.0,4.0,17.724999999999998
755,755.0,5.0,21.70000000000004
756,756.0,3.0,13.474999999999996
757,757.0,3.0,13.599999999999996
758,758.0,2.0,7.749999999999989
759,759.0,10.0,44.200000000000145
760,760.0,4.0,17.524999999999995
761,761.0,2.0,8.374999999999993
762,762.0,1.0,2.9999999999999942
763,763.0,2.0,8.07499999999999
764,764.0,4.0,17.72500000000001
765,765.0,3.0,13.02499999999999
766,766.0,0.0,-1.025
767,767.0,3.0,13.249999999999993
768,768.0,1.0,3.324999999999994
769,769.0,0.0,-1.375
770,770.0,1.0,2.7749999999999932
771,771.0,2.0,8.524999999999995
772,772.0,7.0,31.650000000000055
773,773.0,0.0,-1.05
774,774.0,5.0,22.825000000000003
775,775.0,4.0,18.025000000000006
776,776.0,1.0,3.7749999999999995
777,777.0,3.0,13.149999999999993
778,778.0,9.0,40.87500000000009
779,779.0,8.0,35.7500000000001
780,780.0,0.0,-1.2
781,781.0,1.0,3.7249999999999988
782,782.0,5.0,22.37500000000001
783,783.0,2.0,8.499999999999995
784,784.0,1.0,3.55
785,785.0,6.0,27.425
786,786.0,3.0,12.474999999999985
787,787.0,2.0,8.149999999999993
788,788.0,5.0,22.175000000000004
789,789.0,1.0,3.7749999999999995
790,790.0,5.0,21.89999999999999
791,791.0,1.0,3.7499999999999973
792,792.0,1.0,3.3249999999999966
793,793.0,1.0,3.5749999999999966
794,794.0,1.0,3.9499999999999993
795,795.0,5.0,21.825000000000053
796,796.0,3.0,12.999999999999993
797,797.0,2.0,8.774999999999999
